	genome_group	genome_hash	count	n_count	Fraction	dataset	Station	Latitude	Longitude	Depth	PE_read_count	genome_name	genome_size
932	MGII	ea618c6ddf391139c2c7c7bcb74d714f	4226	1.37134150963	BACT	EG24	Eilat	34.97	29.53	5.0	21070706.0	contig__172706	146253
933	MGII	35c1af6e5eda2905fcf4c987c9b1235c	6745	1.77872983418	BACT	EG24	Eilat	34.97	29.53	5.0	21070706.0	contig__173937	179967
934	Cyanophage	c84cc511d5c752080560170a686fbd8d	4614	0.940307803145	BACT	EG24	Eilat	34.97	29.53	5.0	21070706.0	gi|326783659|ref|NC_015287.1| Synechococcus phage S-SSM7, complete genome	232878
935	MGII	8e73b3a8a5f66fba0e53c10d537cb429	535	0.0123008857916	BACT	EG24	Eilat	34.97	29.53	5.0	21070706.0	ENA|CM001443|CM001443.1 uncultured marine group II euryarchaeote chromosome, whole genome shotgun sequence. 	2064136
936	MGII	68d4fc2ce4bcbf4e9c72d6eb7f486574	552	0.585733321156	BACT	EG24	Eilat	34.97	29.53	5.0	21070706.0	contig__162378	44726
937	Roseobacter_phage	0d65beade4848d49021c8145f4544090	0	0.0	BACT	EG24	Eilat	34.97	29.53	5.0	21070706.0	gi|9964607|ref|NC_002519.1| Roseobacter phage SIO1, complete genome	39898
938	MGII	082ebca091d9b65cc9324332993a777a	1541	0.926952664081	BACT	EG24	Eilat	34.97	29.53	5.0	21070706.0	Eury_contig__182440	78898
939	Uncultured_phage	1e942354b8cefc0d11af69b4c6557b45	15	0.0111856577869	BACT	EG24	Eilat	34.97	29.53	5.0	21070706.0	contig__155537_phage	63643
940	MGII	a8b6137ae2453c67945e42dd2d56dd0c	3690	1.61700291185	BACT	EG24	Eilat	34.97	29.53	5.0	21070706.0	contig__158556	108302
941	Cyanophage	588d9ff15714092a51ed4f06e0a02090	9885	2.65907186735	BACT	EG24	Eilat	34.97	29.53	5.0	21070706.0	gi|326782732|ref|NC_015283.1| Prochlorococcus phage P-RSM4, complete genome	176428
942	Crenarchaeota	10bec8571527712ce29ca5fa18e2414f	0	0.0	BACT	EG24	Eilat	34.97	29.53	5.0	21070706.0	gi|756979970|ref|NZ_KI911318.1| Desulfurococcus amylolyticus Z-533 genomic scaffold scaffold1, whole genome shotgun sequence	1307099
943	Prochlorococcus	3ae5e734b7686a101252fcbe401886da	4430020	120.914801054	BACT	EG24	Eilat	34.97	29.53	5.0	21070706.0	gi|157412338|ref|NC_009840.1| Prochlorococcus marinus_MIT 9215, complete genome	1738790
944	Cyanophage	126daea7cb41406f686dbe50a98dca81	316	0.0771242784605	BACT	EG24	Eilat	34.97	29.53	5.0	21070706.0	gi|255928922|ref|NC_013085.1| Synechococcus phage S-RSM4, complete genome	194454
945	Euryarchaeota	f1958ab9a99f217ddc72579b96611e3e	0	0.0	BACT	EG24	Eilat	34.97	29.53	5.0	21070706.0	gi|932823000|dbj|BBBE01000009.1| Thermococcus peptonophilus JCM 9653 DNA, contig: JCM9653.contig00009, whole genome shotgun sequence	82519
946	MGII	c9d3e2fbf1bdac6a55a4553a34e744f0	574	0.649429330406	BACT	EG24	Eilat	34.97	29.53	5.0	21070706.0	contig__158470	41947
947	Prochlorococcus	41395afd3460252eef1e5e1f3b347536	3408	0.0867369822086	BACT	EG24	Eilat	34.97	29.53	5.0	21070706.0	gi|124024712|ref|NC_008819.1| Prochlorococcus marinus_NATL1A, complete genome	1864731
948	MGII	1b1ca8b3cd60d96ff8d087f285443ca5	11312	1.96868740877	BACT	EG24	Eilat	34.97	29.53	5.0	21070706.0	contig__155828	272699
949	MGII	579f11f66207bda055fe72553d706e14	826	0.839177639977	BACT	EG24	Eilat	34.97	29.53	5.0	21070706.0	contig__156895	46714
950	SAR11	658393987e8720edadbe9513b44d4c7c	60028	2.07182532636	BACT	EG24	Eilat	34.97	29.53	5.0	21070706.0	gi|657650469|ref|NZ_KL370779.1| Candidatus Pelagibacter ubique HTCC7214 genomic scaffold P769DRAFT_scaffold00001.1, whole genome shotgun sequence	1375060
951	Synechococcus	90fe2e7cc91610ca7559de61b5bdea83	11874	0.23148402366	BACT	EG24	Eilat	34.97	29.53	5.0	21070706.0	gi|33864539|ref|NC_005070.1| Synechococcus sp. WH 8102 complete genome	2434428
952	SAR116	602a7c45cb87055f607c5b1bbe7c8b3c	18	0.00885975650781	BACT	EG24	Eilat	34.97	29.53	5.0	21070706.0	NZ_AFXB01000009.1 SAR116 cluster alpha proteobacterium HIMB100 contig9, whole genome shotgun sequence	96421
953	Euryarchaeota	01165ceea3e09dcee8ff1519b0a501ae	0	0.0	BACT	EG24	Eilat	34.97	29.53	5.0	21070706.0	gi|932822970|dbj|BBBE01000039.1| Thermococcus peptonophilus JCM 9653 DNA, contig: JCM9653.contig00039, whole genome shotgun sequence	687
954	Euryarchaeota	f99450e50963d34400448fc2d38bebba	0	0.0	BACT	EG24	Eilat	34.97	29.53	5.0	21070706.0	gi|932822981|dbj|BBBE01000028.1| Thermococcus peptonophilus JCM 9653 DNA, contig: JCM9653.contig00028, whole genome shotgun sequence	2198
955	Euryarchaeota	a16941d6e2509ea3764b2a64742c322a	0	0.0	BACT	EG24	Eilat	34.97	29.53	5.0	21070706.0	gi|932822977|dbj|BBBE01000032.1| Thermococcus peptonophilus JCM 9653 DNA, contig: JCM9653.contig00032, whole genome shotgun sequence	1449
956	MGII_virus	c85469d5670f460cf1d2794478ed34b4	110	0.0511544672681	BACT	EG24	Eilat	34.97	29.53	5.0	21070706.0	contig__154680	102054
957	SAR11	8e11ad3e05b209639eb00032621b696c	25015	0.907113726087	BACT	EG24	Eilat	34.97	29.53	5.0	21070706.0	gi|71082709|ref|NC_007205.1| Candidatus Pelagibacter ubique HTCC1062, complete genome	1308759
958	MGII	d4aabdb483cea2cb83826488296a6742	756	0.845629085156	BACT	EG24	Eilat	34.97	29.53	5.0	21070706.0	contig__173007	42429
959	MGII	b23a2f71f062b689ebb32920559f5916	2312	0.686451228148	BACT	EG24	Eilat	34.97	29.53	5.0	21070706.0	contig__152292	159845
960	Cyanophage	f2ca6439cbeb29ef429cb9dcc04efade	691	0.171888027649	BACT	EG24	Eilat	34.97	29.53	5.0	21070706.0	gi|326781756|ref|NC_015279.1| Synechococcus phage S-SM2, complete genome	190789
961	MGII	34ca9520c481bd520c7cd13698babd07	4081	1.25926476965	BACT	EG24	Eilat	34.97	29.53	5.0	21070706.0	contig__152209	153805
962	Euryarchaeota	7256396477ada3c26f22096fa46a25df	0	0.0	BACT	EG24	Eilat	34.97	29.53	5.0	21070706.0	gi|932823001|dbj|BBBE01000008.1| Thermococcus peptonophilus JCM 9653 DNA, contig: JCM9653.contig00008, whole genome shotgun sequence	83999
963	Cyanophage	42b81963f54377986bd8aac34c4643f4	421	0.780147052965	BACT	EG24	Eilat	34.97	29.53	5.0	21070706.0	SAMEA2619686_1031 /station=TARA_018 /depth=60 /filter=0-0.22	25611
964	Euryarchaeota	bdd86345c53282a14ecd785cfa1b4ae2	0	0.0	BACT	EG24	Eilat	34.97	29.53	5.0	21070706.0	gi|932822984|dbj|BBBE01000025.1| Thermococcus peptonophilus JCM 9653 DNA, contig: JCM9653.contig00025, whole genome shotgun sequence	3824
965	Euryarchaeota	c8ffc229189268e7a890dbaf55538381	0	0.0	BACT	EG24	Eilat	34.97	29.53	5.0	21070706.0	gi|932822976|dbj|BBBE01000033.1| Thermococcus peptonophilus JCM 9653 DNA, contig: JCM9653.contig00033, whole genome shotgun sequence	1378
966	MGII	3c2ef9c65b0f3424cddb62c38a06058f	975	0.489627888226	BACT	EG24	Eilat	34.97	29.53	5.0	21070706.0	contig__152314	94506
967	MGII	2b2dce9ced89e317e51e37c5660ba588	507	0.863452903665	BACT	EG24	Eilat	34.97	29.53	5.0	21070706.0	contig__156581	27867
968	MGII_virus	1d0c8edc90633df0840edcb1970241b8	1	0.000461751243604	BACT	EG24	Eilat	34.97	29.53	5.0	21070706.0	SAMEA2619923_17	102781
969	MGII	c3440cf054721023133f4642eee1593b	2052	0.679939609401	BACT	EG24	Eilat	34.97	29.53	5.0	21070706.0	contig__156257	143228
970	Euryarchaeota	e3a1f2c87d440f6d995f6b0035b494bf	1	1.91516696309e-05	BACT	EG24	Eilat	34.97	29.53	5.0	21070706.0	gi|851114167|ref|NZ_LN515531.1| Methanobacterium formicicum genome assembly DSM1535, chromosome : chrI	2478074
971	Euryarchaeota	c63c475535cd2d837431f59c16915ee4	0	0.0	BACT	EG24	Eilat	34.97	29.53	5.0	21070706.0	gi|932823006|dbj|BBBE01000003.1| Thermococcus peptonophilus JCM 9653 DNA, contig: JCM9653.contig00003, whole genome shotgun sequence	153738
972	Cyanophage	355ddc067ef5b0a90e8eaf638bfabc14	3	0.0186139055702	BACT	EG24	Eilat	34.97	29.53	5.0	21070706.0	SAMEA2619888_5466 /station=TARA_034 /depth=5 /filter=0.1-0.22	7649
973	Crenarchaeota	2ed23a21ef61ff4cb010e129e7614375	0	0.0	BACT	EG24	Eilat	34.97	29.53	5.0	21070706.0	gi|343459436|gb|CP002838.1| Pyrolobus fumarii 1A, complete genome	1843267
974	MGII	42011220d38100dcac36834b222aab4f	1493	1.31019520851	BACT	EG24	Eilat	34.97	29.53	5.0	21070706.0	contig__157756	54081
975	Cyanophage	a04b70aebc69aea82b0cd695cda86b35	238	0.897164621715	BACT	EG24	Eilat	34.97	29.53	5.0	21070706.0	SAMEA2620894_1263 /station=TARA_065 /depth=30 /filter=0.1-0.22	12590
976	MGII	cb8a73007236dcb3edb2eff36f62937b	270	0.329493410481	BACT	EG24	Eilat	34.97	29.53	5.0	21070706.0	gi|170516806|gb|EU556724.1| Uncultured marine group II euryarchaeote DeepAnt-15E7 genomic sequence	38890
977	Uncultured_phage	03199d14462d1ed9e6d5ea9c1c2df849	398	0.272864661366	BACT	EG24	Eilat	34.97	29.53	5.0	21070706.0	contig__152495_phage	69224
978	MGII	3339359fdd6969f587a25e51167e9a05	174	0.646158865022	BACT	EG24	Eilat	34.97	29.53	5.0	21070706.0	contig__402642	12780
979	MGII	4a9c8747b7c56abf5de9ff52eaeb2c65	39	0.690380801263	BACT	EG24	Eilat	34.97	29.53	5.0	21070706.0	contig__2498119	2681
980	MGII	374d112a90d61db8c233e986d45061dd	2276	1.59014947075	BACT	EG24	Eilat	34.97	29.53	5.0	21070706.0	contig__157656	67929
981	Cyanophage	96be44ae1056b4b10926847e9eb4acce	42	0.0417521353112	BACT	EG24	Eilat	34.97	29.53	5.0	21070706.0	gi|372217768|ref|NC_016658.1| Cyanophage NATL1A-7, complete genome	47741
982	Uncultured_phage	3fc3273bc56b36d7c67f808021eec9da	8	0.00709405897891	BACT	EG24	Eilat	34.97	29.53	5.0	21070706.0	contig__154839_phage	53520
983	Euryarchaeota	6a2febaab7319f825591ad51a17c2cf7	0	0.0	BACT	EG24	Eilat	34.97	29.53	5.0	21070706.0	gi|932823007|dbj|BBBE01000002.1| Thermococcus peptonophilus JCM 9653 DNA, contig: JCM9653.contig00002, whole genome shotgun sequence	204148
984	Prochlorococcus	57328953415733bfc592ab8c8fad6940	2260	0.0635051894717	BACT	EG24	Eilat	34.97	29.53	5.0	21070706.0	gi|159887716|gb|CP000878.1| Prochlorococcus marinus_MIT 9211 genome	1688963
985	Cyanophage	5978f2c6499e3ca590e060b1ad62698f	12653	3.04265760743	BACT	EG24	Eilat	34.97	29.53	5.0	21070706.0	gi|971760222|ref|NC_028955.1| Prochlorococcus phage P-TIM68, complete genome	197361
986	Euryarchaeota	b68e82dcffd84ddc7b8c7ac2c908b79b	0	0.0	BACT	EG24	Eilat	34.97	29.53	5.0	21070706.0	gi|932823002|dbj|BBBE01000007.1| Thermococcus peptonophilus JCM 9653 DNA, contig: JCM9653.contig00007, whole genome shotgun sequence	86596
987	MGII_virus	1afaeedd5afa425942c445f666d5344d	195	0.0783958749412	BACT	EG24	Eilat	34.97	29.53	5.0	21070706.0	contig__156409	118049
988	Cyanophage	aa0f4f51402c7d7ec3d792ffd8e4c55f	58	0.146005238689	BACT	EG24	Eilat	34.97	29.53	5.0	21070706.0	SAMEA2619935_167 /station=TARA_036 /depth=5 /filter=0.1-0.22	18853
989	MGII	d16c939b4b4038355588b3b6708b6fb0	3039	0.920442098566	BACT	EG24	Eilat	34.97	29.53	5.0	21070706.0	contig__154640	156695
990	Euryarchaeota	881131f3ca2ac6911144655b367b024a	0	0.0	BACT	EG24	Eilat	34.97	29.53	5.0	21070706.0	gi|932823005|dbj|BBBE01000004.1| Thermococcus peptonophilus JCM 9653 DNA, contig: JCM9653.contig00004, whole genome shotgun sequence	96488
991	Halovirus	77051e9d9c4b9c92befb4f7520ed6bad	0	0.0	BACT	EG24	Eilat	34.97	29.53	5.0	21070706.0	gi|509140683|ref|NC_021330.1| Halovirus HCTV-1, complete genome	103257
992	Prochlorococcus	e583b8b86a6d640da112fa80728e697e	1220	0.0215830432587	BACT	EG24	Eilat	34.97	29.53	5.0	21070706.0	gi|124021714|ref|NC_008820.1| Prochlorococcus marinus_MIT 9303, complete genome	2682675
993	Cyanophage	d263f720f0de0cd6f25fca938c1f5ece	1427	0.391744261997	BACT	EG24	Eilat	34.97	29.53	5.0	21070706.0	gi|418487144|ref|NC_019443.1| Synechococcus phage metaG-MbCM1, complete genome	172879
994	SAR116	506e83bd223300ae6271d68a6fa5120b	15	0.00834228415695	BACT	EG24	Eilat	34.97	29.53	5.0	21070706.0	NZ_AFXB01000007.1 SAR116 cluster alpha proteobacterium HIMB100 contig7, whole genome shotgun sequence	85335
995	MGII	f2bdb09f7befeea6945c389b339735f0	493	0.791817405071	BACT	EG24	Eilat	34.97	29.53	5.0	21070706.0	contig__400168	29549
996	Cyanophage	f6a091806a6079ca9234537b2177b76d	9	0.0417040901308	BACT	EG24	Eilat	34.97	29.53	5.0	21070706.0	SAMEA2622799_4583 /station=TARA_124 /depth=120 /filter=0.1-0.22	10242
997	Prochlorococcus	80365997f7308a4df30ca101fe0f3514	907	0.0178547538149	BACT	EG24	Eilat	34.97	29.53	5.0	21070706.0	gi|33862273|ref|NC_005071.1| Prochlorococcus marinus MIT9313 complete genome	2410873
998	Synechococcus	2b09bd6e04204d8f7eae98f1ccac97d7	19698	0.384762321952	BACT	EG24	Eilat	34.97	29.53	5.0	21070706.0	gi|902974237|ref|NZ_LN847356.1| Synechococcus sp. WH 8103 genome assembly WH8103.1, chromosome : 1	2429688
999	SAR11_Phage	fbb305f5028edd53a339faf7210545a4	3	0.00338318039413	BACT	EG24	Eilat	34.97	29.53	5.0	21070706.0	gi|460042372|ref|NC_020483.1| Pelagibacter phage HTVC019P, complete genome	42084
1000	Cyanophage	f75ea644ef589a74e11eeb1ac354dfca	0	0.0	BACT	EG24	Eilat	34.97	29.53	5.0	21070706.0	SAMEA2621173_4401 /station=TARA_072 /depth=100 /filter=0-0.22	6343
1001	MGII	3495d2881ab44b4bf0169752d3620be3	3045	1.2345033415	BACT	EG24	Eilat	34.97	29.53	5.0	21070706.0	contig__175248	117062
1002	MGII	6fd110929c3138baad44331c02213f77	6068	2.015500383	BACT	EG24	Eilat	34.97	29.53	5.0	21070706.0	contig__159728	142884
1003	Prochlorococcus	c3355f2daa823304da8a5f204955f2b2	7345	0.189152104813	BACT	EG24	Eilat	34.97	29.53	5.0	21070706.0	gi|162958048|ref|NC_007335.2| Prochlorococcus marinus_NATL2A, complete genome	1842899
1004	Cyanophage	cc92fe0361fa718786cfd15f8f5f90fc	9	0.0668754174291	BACT	EG24	Eilat	34.97	29.53	5.0	21070706.0	SAMEA2619791_5652 /station=TARA_025 /depth=50 /filter=0-0.22	6387
1005	Synechococcus	294a3f47a65c5a1743e833ae95d0f637	1889	0.0343917140746	BACT	EG24	Eilat	34.97	29.53	5.0	21070706.0	gi|113952711|ref|NC_008319.1| Synechococcus sp. CC9311, complete genome	2606748
1006	SAR116	3ab1ff6d028e2f1765b11b18f23b8cae	34	0.00525031042583	BACT	EG24	Eilat	34.97	29.53	5.0	21070706.0	NZ_AFXB01000001.1 SAR116 cluster alpha proteobacterium HIMB100 contig1, whole genome shotgun sequence	307337
1007	MGII	8586ceb4c5e2ee96e910beb46cf09baf	1624	0.925011754637	BACT	EG24	Eilat	34.97	29.53	5.0	21070706.0	contig__156856	83322
1008	Euryarchaeota	29ee5fcd9c3443fee940f1b271aec5dc	0	0.0	BACT	EG24	Eilat	34.97	29.53	5.0	21070706.0	gi|932822997|dbj|BBBE01000012.1| Thermococcus peptonophilus JCM 9653 DNA, contig: JCM9653.contig00012, whole genome shotgun sequence	74625
1009	SAR11_Phage	4c953349c0c841a0f96f34a721b72895	213	0.28971744879	BACT	EG24	Eilat	34.97	29.53	5.0	21070706.0	gi|460042257|ref|NC_020481.1| Pelagibacter phage HTVC010P, complete genome	34892
1010	Euryarchaeota	66dbb4bebc0fc361bfe961fc053fa3c1	0	0.0	BACT	EG24	Eilat	34.97	29.53	5.0	21070706.0	gi|932822998|dbj|BBBE01000011.1| Thermococcus peptonophilus JCM 9653 DNA, contig: JCM9653.contig00011, whole genome shotgun sequence	79664
1011	SAR116	09234f657cabe917e8cf9dc0aaadd745	1	0.00154504849331	BACT	EG24	Eilat	34.97	29.53	5.0	21070706.0	NZ_AFXB01000003.1 SAR116 cluster alpha proteobacterium HIMB100 contig3, whole genome shotgun sequence	30717
1012	MGII	3c571a295dbba22dcf45957159cdc242	1012	0.632098832946	BACT	EG24	Eilat	34.97	29.53	5.0	21070706.0	contig__1205742	75983
1013	Cyanophage	dffc692e00cfa653e11cf72b29b5dd32	918	0.964396929658	BACT	EG24	Eilat	34.97	29.53	5.0	21070706.0	gi|388483859|ref|NC_006882.2| Prochlorococcus phage P-SSP7, complete genome	45176
1014	Prochlorococcus	8e038047f40341068e99881350501927	3988	0.108086156669	BACT	EG24	Eilat	34.97	29.53	5.0	21070706.0	gi|33239452|ref|NC_005042.1| Prochlorococcus marinus subsp. marinus_CCMP1375 complete genome	1751080
1015	MGII_virus	60c64fc2a20eae08c2dbeb954dd49c84	6	0.00267032575385	BACT	EG24	Eilat	34.97	29.53	5.0	21070706.0	SAMEA2621061_122	106637
1016	Uncultured_phage	1d04b5164cb58543f68e2454476252dd	6	0.00547301557618	BACT	EG24	Eilat	34.97	29.53	5.0	21070706.0	contig__155256_phage	52029
1017	MGII	f0b26e0d7b784d572cdc58bfe2bb4ec1	1338	0.75392969645	BACT	EG24	Eilat	34.97	29.53	5.0	21070706.0	contig__154932	84226
1018	Euryarchaeota	51bac63bf5988ce37fdf1c5d8ce7634f	62	0.000934702331034	BACT	EG24	Eilat	34.97	29.53	5.0	21070706.0	gi|385802382|ref|NC_017459.1| Haloquadratum walsbyi C23 complete genome	3148033
1019	Synechococcus	f281517deca2898c8275b06f6f599367	317774	6.00691577844	BACT	EG24	Eilat	34.97	29.53	5.0	21070706.0	gi|78211558|ref|NC_007516.1| Synechococcus sp. CC9605, complete genome	2510659
1020	Cyanophage	bfd475119efb1baa1c91a4409c3239b0	120	0.126123586497	BACT	EG24	Eilat	34.97	29.53	5.0	21070706.0	SAMEA2619791_458 /station=TARA_025 /depth=50 /filter=0-0.22	45155
1021	SAR116	ff3c408860c04d599bec0bca75c9f77e	27	0.034841477877	BACT	EG24	Eilat	34.97	29.53	5.0	21070706.0	NZ_AFXB01000005.1 SAR116 cluster alpha proteobacterium HIMB100 contig5, whole genome shotgun sequence	36778
1022	SAR11	7f5d1435b7cf76f187f136ea9c973228	101464	3.45185926316	BACT	EG24	Eilat	34.97	29.53	5.0	21070706.0	gi|560891698|ref|NZ_KI421440.1| Candidatus Pelagibacter ubique HTCC8051 genomic scaffold HTC8051_Contig1.1, whole genome shotgun sequence	1395018
1023	Cyanophage	2af8aea700d4534ade0ffe6b9c7e6e00	0	0.0	BACT	EG24	Eilat	34.97	29.53	5.0	21070706.0	gi|356870794|ref|NC_016164.1| Synechococcus phage S-CBS1, complete genome	30332
1024	MGII	3bc58051098f4248f98619506973afa3	34	0.573016567948	BACT	EG24	Eilat	34.97	29.53	5.0	21070706.0	contig__2314329	2816
1025	Euryarchaeota	e3085b25fedc1064bd16b67cc16c723c	0	0.0	BACT	EG24	Eilat	34.97	29.53	5.0	21070706.0	gi|932822980|dbj|BBBE01000029.1| Thermococcus peptonophilus JCM 9653 DNA, contig: JCM9653.contig00029, whole genome shotgun sequence	2100
1026	Euryarchaeota	7cdb38d70dd2e1def9f3633410d690fa	0	0.0	BACT	EG24	Eilat	34.97	29.53	5.0	21070706.0	gi|932822992|dbj|BBBE01000017.1| Thermococcus peptonophilus JCM 9653 DNA, contig: JCM9653.contig00017, whole genome shotgun sequence	24006
1027	Euryarchaeota	d00c6b9330b2ca7da9c58e995760881e	0	0.0	BACT	EG24	Eilat	34.97	29.53	5.0	21070706.0	gi|932822971|dbj|BBBE01000038.1| Thermococcus peptonophilus JCM 9653 DNA, contig: JCM9653.contig00038, whole genome shotgun sequence	714
1028	Cyanophage	f75ea644ef589a74e11eeb1ac354dfca	0	0.0	BACT	ER06	Eilat	34.97	29.53	5.0	41183497.0	SAMEA2621173_4401 /station=TARA_072 /depth=100 /filter=0-0.22	6343
1029	MGII_virus	389fd651c4ca3b76da9a807a2b49a3f9	1	0.000285803397448	BACT	ER06	Eilat	34.97	29.53	5.0	41183497.0	X_contig__155773 DNApol similar to the split but is not a split	84959
1030	MGII_virus	ca46d0f32d64d17530afd51851c136d3	1	0.000380803758293	BACT	ER06	Eilat	34.97	29.53	5.0	41183497.0	contig__155057	63764
1031	Uncultured_phage	3fc3273bc56b36d7c67f808021eec9da	0	0.0	BACT	ER06	Eilat	34.97	29.53	5.0	41183497.0	contig__154839_phage	53520
1032	Uncultured_phage	65e4316453507f114515ff0434ac44bd	6	0.00281297159914	BACT	ER06	Eilat	34.97	29.53	5.0	41183497.0	contig__164390_phage	51792
1033	Prochlorococcus	80365997f7308a4df30ca101fe0f3514	1787643	18.0045900999	BACT	ER06	Eilat	34.97	29.53	5.0	41183497.0	gi|33862273|ref|NC_005071.1| Prochlorococcus marinus MIT9313 complete genome	2410873
1034	Cyanophage	b091c6d83853c37ee83293845ba5e048	132	0.0167638659556	BACT	ER06	Eilat	34.97	29.53	5.0	41183497.0	gi|326783979|ref|NC_015288.1| Prochlorococcus phage Syn1, complete genome	191195
1035	Cyanophage	cc92fe0361fa718786cfd15f8f5f90fc	0	0.0	BACT	ER06	Eilat	34.97	29.53	5.0	41183497.0	SAMEA2619791_5652 /station=TARA_025 /depth=50 /filter=0-0.22	6387
1036	Cyanophage	b6045dd7874016ed8077ecf5f498ed7c	1	0.0016823647782	BACT	ER06	Eilat	34.97	29.53	5.0	41183497.0	SAMEA2620078_1066 /station=TARA_039 /depth=5 /filter=0-0.22	14433
1037	MGII	0c48d9221d2a92e6a3edccaa4a129dd4	135	0.027823148502	BACT	ER06	Eilat	34.97	29.53	5.0	41183497.0	contig__173319	117816
1038	MGII	54b4685d31d999a744f3b643815f624a	1864	0.533428184808	BACT	ER06	Eilat	34.97	29.53	5.0	41183497.0	contig__157638	84849
1039	Cyanophage	ec6bc2d0a8055d648d0cde3779f38377	4	0.00253414781682	BACT	ER06	Eilat	34.97	29.53	5.0	41183497.0	gi|472340512|ref|NC_020847.1| Cyanophage MED4-184 genomic sequence	38327
1040	MGII	0a15dce371a33035be2f0aee5c8e5117	8	0.0107541696701	BACT	ER06	Eilat	34.97	29.53	5.0	41183497.0	contig__157517	18063
1041	MGII	d16c939b4b4038355588b3b6708b6fb0	4365	0.676403565737	BACT	ER06	Eilat	34.97	29.53	5.0	41183497.0	contig__154640	156695
1042	Prochlorococcus	0eb9432d2d6360d1e041fa144d9b6c11	271371	3.86656904067	BACT	ER06	Eilat	34.97	29.53	5.0	41183497.0	gi|123965234|ref|NC_008817.1| Prochlorococcus marinus_MIT 9515, complete genome	1704176
1043	Euryarchaeota	0e4bdb44098c8ba5e9cba8d0c964a83e	0	0.0	BACT	ER06	Eilat	34.97	29.53	5.0	41183497.0	gi|932822999|dbj|BBBE01000010.1| Thermococcus peptonophilus JCM 9653 DNA, contig: JCM9653.contig00010, whole genome shotgun sequence	81314
1044	Euryarchaeota	881131f3ca2ac6911144655b367b024a	0	0.0	BACT	ER06	Eilat	34.97	29.53	5.0	41183497.0	gi|932823005|dbj|BBBE01000004.1| Thermococcus peptonophilus JCM 9653 DNA, contig: JCM9653.contig00004, whole genome shotgun sequence	96488
1045	Prochlorococcus	3ae5e734b7686a101252fcbe401886da	244494	3.41426991292	BACT	ER06	Eilat	34.97	29.53	5.0	41183497.0	gi|157412338|ref|NC_009840.1| Prochlorococcus marinus_MIT 9215, complete genome	1738790
1046	Uncultured_phage	8dfacd6f21a76f3b50ae70ce334c0503	20	0.00679499386973	BACT	ER06	Eilat	34.97	29.53	5.0	41183497.0	contig__156293_SAR116_phage	71469
1047	Cyanophage	126daea7cb41406f686dbe50a98dca81	489	0.0610616811308	BACT	ER06	Eilat	34.97	29.53	5.0	41183497.0	gi|255928922|ref|NC_013085.1| Synechococcus phage S-RSM4, complete genome	194454
1048	MGII	6b480bfc649fd78b62cca13a98f92f16	50	0.00684624322434	BACT	ER06	Eilat	34.97	29.53	5.0	41183497.0	contig__172446	177335
1049	Synechococcus	a31b740c698fca554a560d7180cfd429	3477842	35.6773047962	BACT	ER06	Eilat	34.97	29.53	5.0	41183497.0	gi|148238336|ref|NC_009481.1| Synechococcus WH7803 complete genome sequence	2366980
1050	Cyanophage	5f7bf6ae46a38314ff97f9f67c2439b9	4	0.0164592922174	BACT	ER06	Eilat	34.97	29.53	5.0	41183497.0	SAMEA2622331_5402 /station=TARA_109 /depth=5 /filter=0-0.22	5901
1051	Cyanophage	588d9ff15714092a51ed4f06e0a02090	280	0.0385360591077	BACT	ER06	Eilat	34.97	29.53	5.0	41183497.0	gi|326782732|ref|NC_015283.1| Prochlorococcus phage P-RSM4, complete genome	176428
1052	Euryarchaeota	6a2febaab7319f825591ad51a17c2cf7	168	0.0199820909426	BACT	ER06	Eilat	34.97	29.53	5.0	41183497.0	gi|932823007|dbj|BBBE01000002.1| Thermococcus peptonophilus JCM 9653 DNA, contig: JCM9653.contig00002, whole genome shotgun sequence	204148
1053	Cyanophage	20eb985a94b1a4baca0c52c540cdbab7	2	0.00123784516944	BACT	ER06	Eilat	34.97	29.53	5.0	41183497.0	SAMEA2622736_279440 /station=TARA_123 /depth=150 /filter=0.1-0.22	39232
1054	Cyanophage	0349bfb700b2f841be42be3a501633fe	0	0.0	BACT	ER06	Eilat	34.97	29.53	5.0	41183497.0	SAMEA2620078_7852 /station=TARA_039 /depth=5 /filter=0-0.22	6115
1055	Cyanophage	ad681e8899b1410519cd465733d106cd	0	0.0	BACT	ER06	Eilat	34.97	29.53	5.0	41183497.0	SAMEA2622694_4368 /station=TARA_122 /depth=115 /filter=0.1-0.22	8872
