	genome_group	genome_hash	count	n_count	Fraction	dataset	Station	Latitude	Longitude	Depth	PE_read_count	genome_name	genome_size
1152	Cyanophage	f6a091806a6079ca9234537b2177b76d	9	0.0417040901308	BACT	EG24	Eilat	34.97	29.53	5.0	21070706.0	SAMEA2622799_4583 /station=TARA_124 /depth=120 /filter=0.1-0.22	10242
1153	Prochlorococcus	80365997f7308a4df30ca101fe0f3514	907	0.0178547538149	BACT	EG24	Eilat	34.97	29.53	5.0	21070706.0	gi|33862273|ref|NC_005071.1| Prochlorococcus marinus MIT9313 complete genome	2410873
1154	Synechococcus	2b09bd6e04204d8f7eae98f1ccac97d7	19698	0.384762321952	BACT	EG24	Eilat	34.97	29.53	5.0	21070706.0	gi|902974237|ref|NZ_LN847356.1| Synechococcus sp. WH 8103 genome assembly WH8103.1, chromosome : 1	2429688
1155	SAR11_Phage	fbb305f5028edd53a339faf7210545a4	3	0.00338318039413	BACT	EG24	Eilat	34.97	29.53	5.0	21070706.0	gi|460042372|ref|NC_020483.1| Pelagibacter phage HTVC019P, complete genome	42084
1156	Cyanophage	f75ea644ef589a74e11eeb1ac354dfca	0	0.0	BACT	EG24	Eilat	34.97	29.53	5.0	21070706.0	SAMEA2621173_4401 /station=TARA_072 /depth=100 /filter=0-0.22	6343
1157	MGII	3495d2881ab44b4bf0169752d3620be3	3045	1.2345033415	BACT	EG24	Eilat	34.97	29.53	5.0	21070706.0	contig__175248	117062
1158	MGII	6fd110929c3138baad44331c02213f77	6068	2.015500383	BACT	EG24	Eilat	34.97	29.53	5.0	21070706.0	contig__159728	142884
1159	Prochlorococcus	c3355f2daa823304da8a5f204955f2b2	7345	0.189152104813	BACT	EG24	Eilat	34.97	29.53	5.0	21070706.0	gi|162958048|ref|NC_007335.2| Prochlorococcus marinus_NATL2A, complete genome	1842899
1160	Cyanophage	cc92fe0361fa718786cfd15f8f5f90fc	9	0.0668754174291	BACT	EG24	Eilat	34.97	29.53	5.0	21070706.0	SAMEA2619791_5652 /station=TARA_025 /depth=50 /filter=0-0.22	6387
1161	MGII_virus	421adc2e0ca45d2bbd47daa40c61e298	1	0.00051901504324	BACT	EG24	Eilat	34.97	29.53	5.0	21070706.0	SAMEA2620947_215	91441
1162	Synechococcus	294a3f47a65c5a1743e833ae95d0f637	1889	0.0343917140746	BACT	EG24	Eilat	34.97	29.53	5.0	21070706.0	gi|113952711|ref|NC_008319.1| Synechococcus sp. CC9311, complete genome	2606748
1163	SAR116	3ab1ff6d028e2f1765b11b18f23b8cae	34	0.00525031042583	BACT	EG24	Eilat	34.97	29.53	5.0	21070706.0	NZ_AFXB01000001.1 SAR116 cluster alpha proteobacterium HIMB100 contig1, whole genome shotgun sequence	307337
1164	MGII	8586ceb4c5e2ee96e910beb46cf09baf	1624	0.925011754637	BACT	EG24	Eilat	34.97	29.53	5.0	21070706.0	contig__156856	83322
1165	MGII_virus	25dcd4c18adf16377c21a5e90dc13fa8	50	0.0393408721848	BACT	EG24	Eilat	34.97	29.53	5.0	21070706.0	contig__154940	60318
1166	Euryarchaeota	29ee5fcd9c3443fee940f1b271aec5dc	0	0.0	BACT	EG24	Eilat	34.97	29.53	5.0	21070706.0	gi|932822997|dbj|BBBE01000012.1| Thermococcus peptonophilus JCM 9653 DNA, contig: JCM9653.contig00012, whole genome shotgun sequence	74625
1167	SAR11_Phage	4c953349c0c841a0f96f34a721b72895	213	0.28971744879	BACT	EG24	Eilat	34.97	29.53	5.0	21070706.0	gi|460042257|ref|NC_020481.1| Pelagibacter phage HTVC010P, complete genome	34892
1168	Euryarchaeota	66dbb4bebc0fc361bfe961fc053fa3c1	0	0.0	BACT	EG24	Eilat	34.97	29.53	5.0	21070706.0	gi|932822998|dbj|BBBE01000011.1| Thermococcus peptonophilus JCM 9653 DNA, contig: JCM9653.contig00011, whole genome shotgun sequence	79664
1169	SAR116	09234f657cabe917e8cf9dc0aaadd745	1	0.00154504849331	BACT	EG24	Eilat	34.97	29.53	5.0	21070706.0	NZ_AFXB01000003.1 SAR116 cluster alpha proteobacterium HIMB100 contig3, whole genome shotgun sequence	30717
1170	MGII	3c571a295dbba22dcf45957159cdc242	1012	0.632098832946	BACT	EG24	Eilat	34.97	29.53	5.0	21070706.0	contig__1205742	75983
1171	Cyanophage	dffc692e00cfa653e11cf72b29b5dd32	918	0.964396929658	BACT	EG24	Eilat	34.97	29.53	5.0	21070706.0	gi|388483859|ref|NC_006882.2| Prochlorococcus phage P-SSP7, complete genome	45176
1172	Prochlorococcus	8e038047f40341068e99881350501927	3988	0.108086156669	BACT	EG24	Eilat	34.97	29.53	5.0	21070706.0	gi|33239452|ref|NC_005042.1| Prochlorococcus marinus subsp. marinus_CCMP1375 complete genome	1751080
1173	MGII_virus	60c64fc2a20eae08c2dbeb954dd49c84	3	0.00133516287692	BACT	EG24	Eilat	34.97	29.53	5.0	21070706.0	SAMEA2621061_122	106637
1174	Uncultured_phage	1d04b5164cb58543f68e2454476252dd	6	0.00547301557618	BACT	EG24	Eilat	34.97	29.53	5.0	21070706.0	contig__155256_phage	52029
1175	MGII	f0b26e0d7b784d572cdc58bfe2bb4ec1	1338	0.75392969645	BACT	EG24	Eilat	34.97	29.53	5.0	21070706.0	contig__154932	84226
1176	MGII_virus	4c9122896711021519fd392d1a04a875	27	0.0120873096759	BACT	EG24	Eilat	34.97	29.53	5.0	21070706.0	SAMEA2619903_78	106012
1177	Euryarchaeota	51bac63bf5988ce37fdf1c5d8ce7634f	62	0.000934702331034	BACT	EG24	Eilat	34.97	29.53	5.0	21070706.0	gi|385802382|ref|NC_017459.1| Haloquadratum walsbyi C23 complete genome	3148033
1178	Synechococcus	f281517deca2898c8275b06f6f599367	317774	6.00691577844	BACT	EG24	Eilat	34.97	29.53	5.0	21070706.0	gi|78211558|ref|NC_007516.1| Synechococcus sp. CC9605, complete genome	2510659
1179	Cyanophage	bfd475119efb1baa1c91a4409c3239b0	120	0.126123586497	BACT	EG24	Eilat	34.97	29.53	5.0	21070706.0	SAMEA2619791_458 /station=TARA_025 /depth=50 /filter=0-0.22	45155
1180	SAR116	ff3c408860c04d599bec0bca75c9f77e	27	0.034841477877	BACT	EG24	Eilat	34.97	29.53	5.0	21070706.0	NZ_AFXB01000005.1 SAR116 cluster alpha proteobacterium HIMB100 contig5, whole genome shotgun sequence	36778
1181	MGII_virus	ec217253134190ffba70b809531248a7	1	0.000432213966294	BACT	EG24	Eilat	34.97	29.53	5.0	21070706.0	SAMEA2620094_9	109805
1182	SAR11	7f5d1435b7cf76f187f136ea9c973228	101464	3.45185926316	BACT	EG24	Eilat	34.97	29.53	5.0	21070706.0	gi|560891698|ref|NZ_KI421440.1| Candidatus Pelagibacter ubique HTCC8051 genomic scaffold HTC8051_Contig1.1, whole genome shotgun sequence	1395018
1183	Cyanophage	2af8aea700d4534ade0ffe6b9c7e6e00	0	0.0	BACT	EG24	Eilat	34.97	29.53	5.0	21070706.0	gi|356870794|ref|NC_016164.1| Synechococcus phage S-CBS1, complete genome	30332
1184	MGII	3bc58051098f4248f98619506973afa3	34	0.573016567948	BACT	EG24	Eilat	34.97	29.53	5.0	21070706.0	contig__2314329	2816
1185	Euryarchaeota	e3085b25fedc1064bd16b67cc16c723c	0	0.0	BACT	EG24	Eilat	34.97	29.53	5.0	21070706.0	gi|932822980|dbj|BBBE01000029.1| Thermococcus peptonophilus JCM 9653 DNA, contig: JCM9653.contig00029, whole genome shotgun sequence	2100
1186	Euryarchaeota	7cdb38d70dd2e1def9f3633410d690fa	0	0.0	BACT	EG24	Eilat	34.97	29.53	5.0	21070706.0	gi|932822992|dbj|BBBE01000017.1| Thermococcus peptonophilus JCM 9653 DNA, contig: JCM9653.contig00017, whole genome shotgun sequence	24006
1187	Euryarchaeota	d00c6b9330b2ca7da9c58e995760881e	0	0.0	BACT	EG24	Eilat	34.97	29.53	5.0	21070706.0	gi|932822971|dbj|BBBE01000038.1| Thermococcus peptonophilus JCM 9653 DNA, contig: JCM9653.contig00038, whole genome shotgun sequence	714
1188	MGII_virus	cad91562d22fd21280ae3941b8d0e1c9	0	0.0	BACT	ER06	Eilat	34.97	29.53	5.0	41183497.0	SAMEA2621085_54	96049
1189	Cyanophage	f75ea644ef589a74e11eeb1ac354dfca	0	0.0	BACT	ER06	Eilat	34.97	29.53	5.0	41183497.0	SAMEA2621173_4401 /station=TARA_072 /depth=100 /filter=0-0.22	6343
1190	MGII_virus	389fd651c4ca3b76da9a807a2b49a3f9	1	0.000285803397448	BACT	ER06	Eilat	34.97	29.53	5.0	41183497.0	X_contig__155773 DNApol similar to the split but is not a split	84959
1191	MGII_virus	ca46d0f32d64d17530afd51851c136d3	1	0.000380803758293	BACT	ER06	Eilat	34.97	29.53	5.0	41183497.0	contig__155057	63764
1192	MGII_virus	4c9122896711021519fd392d1a04a875	8	0.00183236394701	BACT	ER06	Eilat	34.97	29.53	5.0	41183497.0	SAMEA2619903_78	106012
1193	Uncultured_phage	3fc3273bc56b36d7c67f808021eec9da	0	0.0	BACT	ER06	Eilat	34.97	29.53	5.0	41183497.0	contig__154839_phage	53520
1194	Uncultured_phage	65e4316453507f114515ff0434ac44bd	6	0.00281297159914	BACT	ER06	Eilat	34.97	29.53	5.0	41183497.0	contig__164390_phage	51792
1195	Prochlorococcus	80365997f7308a4df30ca101fe0f3514	1787643	18.0045900999	BACT	ER06	Eilat	34.97	29.53	5.0	41183497.0	gi|33862273|ref|NC_005071.1| Prochlorococcus marinus MIT9313 complete genome	2410873
1196	MGII_virus	cd5ee01db6380a109a1ad3d2eac1ab55	1	0.000252029922401	BACT	ER06	Eilat	34.97	29.53	5.0	41183497.0	SAMEA2620256_34	96344
1197	Cyanophage	b091c6d83853c37ee83293845ba5e048	132	0.0167638659556	BACT	ER06	Eilat	34.97	29.53	5.0	41183497.0	gi|326783979|ref|NC_015288.1| Prochlorococcus phage Syn1, complete genome	191195
1198	Cyanophage	cc92fe0361fa718786cfd15f8f5f90fc	0	0.0	BACT	ER06	Eilat	34.97	29.53	5.0	41183497.0	SAMEA2619791_5652 /station=TARA_025 /depth=50 /filter=0-0.22	6387
1199	Cyanophage	b6045dd7874016ed8077ecf5f498ed7c	1	0.0016823647782	BACT	ER06	Eilat	34.97	29.53	5.0	41183497.0	SAMEA2620078_1066 /station=TARA_039 /depth=5 /filter=0-0.22	14433
1200	MGII	0c48d9221d2a92e6a3edccaa4a129dd4	135	0.027823148502	BACT	ER06	Eilat	34.97	29.53	5.0	41183497.0	contig__173319	117816
1201	MGII_virus	79ef58e8896a8180fade5d68efe79d72	0	0.0	BACT	ER06	Eilat	34.97	29.53	5.0	41183497.0	SAMEA2620947_256	107544
1202	MGII	54b4685d31d999a744f3b643815f624a	1864	0.533428184808	BACT	ER06	Eilat	34.97	29.53	5.0	41183497.0	contig__157638	84849
1203	Cyanophage	ec6bc2d0a8055d648d0cde3779f38377	4	0.00253414781682	BACT	ER06	Eilat	34.97	29.53	5.0	41183497.0	gi|472340512|ref|NC_020847.1| Cyanophage MED4-184 genomic sequence	38327
1204	MGII_virus	02371106a19ff000140973baf116de33	1	0.00025226557695	BACT	ER06	Eilat	34.97	29.53	5.0	41183497.0	SAMEA2620094_25	96254
1205	MGII	0a15dce371a33035be2f0aee5c8e5117	8	0.0107541696701	BACT	ER06	Eilat	34.97	29.53	5.0	41183497.0	contig__157517	18063
1206	MGII	d16c939b4b4038355588b3b6708b6fb0	4365	0.676403565737	BACT	ER06	Eilat	34.97	29.53	5.0	41183497.0	contig__154640	156695
1207	Prochlorococcus	0eb9432d2d6360d1e041fa144d9b6c11	271371	3.86656904067	BACT	ER06	Eilat	34.97	29.53	5.0	41183497.0	gi|123965234|ref|NC_008817.1| Prochlorococcus marinus_MIT 9515, complete genome	1704176
1208	Euryarchaeota	0e4bdb44098c8ba5e9cba8d0c964a83e	0	0.0	BACT	ER06	Eilat	34.97	29.53	5.0	41183497.0	gi|932822999|dbj|BBBE01000010.1| Thermococcus peptonophilus JCM 9653 DNA, contig: JCM9653.contig00010, whole genome shotgun sequence	81314
1209	Euryarchaeota	881131f3ca2ac6911144655b367b024a	0	0.0	BACT	ER06	Eilat	34.97	29.53	5.0	41183497.0	gi|932823005|dbj|BBBE01000004.1| Thermococcus peptonophilus JCM 9653 DNA, contig: JCM9653.contig00004, whole genome shotgun sequence	96488
1210	MGII_virus	567c49bf8de1d40115dfb0c376a64192	0	0.0	BACT	ER06	Eilat	34.97	29.53	5.0	41183497.0	SAMEA2621033_64	91572
1211	Prochlorococcus	3ae5e734b7686a101252fcbe401886da	244494	3.41426991292	BACT	ER06	Eilat	34.97	29.53	5.0	41183497.0	gi|157412338|ref|NC_009840.1| Prochlorococcus marinus_MIT 9215, complete genome	1738790
1212	Uncultured_phage	8dfacd6f21a76f3b50ae70ce334c0503	20	0.00679499386973	BACT	ER06	Eilat	34.97	29.53	5.0	41183497.0	contig__156293_SAR116_phage	71469
1213	Cyanophage	126daea7cb41406f686dbe50a98dca81	489	0.0610616811308	BACT	ER06	Eilat	34.97	29.53	5.0	41183497.0	gi|255928922|ref|NC_013085.1| Synechococcus phage S-RSM4, complete genome	194454
1214	MGII	6b480bfc649fd78b62cca13a98f92f16	50	0.00684624322434	BACT	ER06	Eilat	34.97	29.53	5.0	41183497.0	contig__172446	177335
1215	Synechococcus	a31b740c698fca554a560d7180cfd429	3477842	35.6773047962	BACT	ER06	Eilat	34.97	29.53	5.0	41183497.0	gi|148238336|ref|NC_009481.1| Synechococcus WH7803 complete genome sequence	2366980
1216	Cyanophage	5f7bf6ae46a38314ff97f9f67c2439b9	4	0.0164592922174	BACT	ER06	Eilat	34.97	29.53	5.0	41183497.0	SAMEA2622331_5402 /station=TARA_109 /depth=5 /filter=0-0.22	5901
1217	Cyanophage	588d9ff15714092a51ed4f06e0a02090	280	0.0385360591077	BACT	ER06	Eilat	34.97	29.53	5.0	41183497.0	gi|326782732|ref|NC_015283.1| Prochlorococcus phage P-RSM4, complete genome	176428
1218	Euryarchaeota	6a2febaab7319f825591ad51a17c2cf7	168	0.0199820909426	BACT	ER06	Eilat	34.97	29.53	5.0	41183497.0	gi|932823007|dbj|BBBE01000002.1| Thermococcus peptonophilus JCM 9653 DNA, contig: JCM9653.contig00002, whole genome shotgun sequence	204148
1219	Cyanophage	20eb985a94b1a4baca0c52c540cdbab7	2	0.00123784516944	BACT	ER06	Eilat	34.97	29.53	5.0	41183497.0	SAMEA2622736_279440 /station=TARA_123 /depth=150 /filter=0.1-0.22	39232
1220	Cyanophage	0349bfb700b2f841be42be3a501633fe	0	0.0	BACT	ER06	Eilat	34.97	29.53	5.0	41183497.0	SAMEA2620078_7852 /station=TARA_039 /depth=5 /filter=0-0.22	6115
1221	MGII_virus	694324f7d2e0808591ed7410c8eea0ad	0	0.0	BACT	ER06	Eilat	34.97	29.53	5.0	41183497.0	SAMEA2619791_70	106050
1222	Cyanophage	ad681e8899b1410519cd465733d106cd	0	0.0	BACT	ER06	Eilat	34.97	29.53	5.0	41183497.0	SAMEA2622694_4368 /station=TARA_122 /depth=115 /filter=0.1-0.22	8872
1223	MGII	0a4d42aa39ee1d656370599e4c958fc5	7	0.00259608681431	BACT	ER06	Eilat	34.97	29.53	5.0	41183497.0	contig__172640	65472
1224	Prochlorococcus	8d38f90e14ff33a235b5934da2f88dcf	670395	9.74811674918	BACT	ER06	Eilat	34.97	29.53	5.0	41183497.0	gi|123967536|ref|NC_008816.1| Prochlorococcus marinus_AS9601, complete genome	1669886
1225	Euryarchaeota	6156c84e4535eca879979c338e2b67e9	0	0.0	BACT	ER06	Eilat	34.97	29.53	5.0	41183497.0	gi|932822968|dbj|BBBE01000041.1| Thermococcus peptonophilus JCM 9653 DNA, contig: JCM9653.contig00041, whole genome shotgun sequence	503
1226	SAR11	7f5d1435b7cf76f187f136ea9c973228	833615	14.5098354852	BACT	ER06	Eilat	34.97	29.53	5.0	41183497.0	gi|560891698|ref|NZ_KI421440.1| Candidatus Pelagibacter ubique HTCC8051 genomic scaffold HTC8051_Contig1.1, whole genome shotgun sequence	1395018
1227	Uncultured_phage	1d04b5164cb58543f68e2454476252dd	0	0.0	BACT	ER06	Eilat	34.97	29.53	5.0	41183497.0	contig__155256_phage	52029
1228	Euryarchaeota	17d1fbfc42024b86a59a24bb16b1d787	0	0.0	BACT	ER06	Eilat	34.97	29.53	5.0	41183497.0	gi|932823004|dbj|BBBE01000005.1| Thermococcus peptonophilus JCM 9653 DNA, contig: JCM9653.contig00005, whole genome shotgun sequence	96478
1229	MGII	35c1af6e5eda2905fcf4c987c9b1235c	240	0.0323813643752	BACT	ER06	Eilat	34.97	29.53	5.0	41183497.0	contig__173937	179967
1230	MGII	656359dcbf52294a89fe80b0e0a543c6	0	0.0	BACT	ER06	Eilat	34.97	29.53	5.0	41183497.0	contig__2441869	2132
1231	Euryarchaeota	9f2a5a4f25b2a444982caa0684a5ddec	0	0.0	BACT	ER06	Eilat	34.97	29.53	5.0	41183497.0	gi|932822994|dbj|BBBE01000015.1| Thermococcus peptonophilus JCM 9653 DNA, contig: JCM9653.contig00015, whole genome shotgun sequence	30537
1232	MGII	a9c3fbec81ba3d304bbda624939496f5	2057	0.236685137639	BACT	ER06	Eilat	34.97	29.53	5.0	41183497.0	contig__158356	211028
1233	Cyanophage	e1d3fceac37b1441f116eb9865b8eb84	1883	0.181144730134	BACT	ER06	Eilat	34.97	29.53	5.0	41183497.0	gi|265525079|gb|GU071092.1| Prochlorococcus phage P-SSM2, complete genome	252407
1234	MGII	ef3cc855ea2a03e5ec98be24202b5624	6	0.0101859347733	BACT	ER06	Eilat	34.97	29.53	5.0	41183497.0	contig__412943	14303
1235	MGII_virus	60c64fc2a20eae08c2dbeb954dd49c84	0	0.0	BACT	ER06	Eilat	34.97	29.53	5.0	41183497.0	SAMEA2621061_122	106637
1236	Cyanophage	f2ca6439cbeb29ef429cb9dcc04efade	17	0.00216357706337	BACT	ER06	Eilat	34.97	29.53	5.0	41183497.0	gi|326781756|ref|NC_015279.1| Synechococcus phage S-SM2, complete genome	190789
1237	Euryarchaeota	b67c4a47e31e0bd3c8712ea6940bec3e	0	0.0	BACT	ER06	Eilat	34.97	29.53	5.0	41183497.0	gi|932822979|dbj|BBBE01000030.1| Thermococcus peptonophilus JCM 9653 DNA, contig: JCM9653.contig00030, whole genome shotgun sequence	1955
1238	Euryarchaeota	64f933c865bfe77bb9182ea6541f77bb	0	0.0	BACT	ER06	Eilat	34.97	29.53	5.0	41183497.0	gi|932823008|dbj|BBBE01000001.1| Thermococcus peptonophilus JCM 9653 DNA, contig: JCM9653.contig00001, whole genome shotgun sequence	465255
1239	Cyanophage	6194f8df3c275ef9889ef82e670951fa	514	0.0773087674288	BACT	ER06	Eilat	34.97	29.53	5.0	41183497.0	gi|422936140|ref|NC_019516.1| Cyanophage S-TIM5, complete genome	161440
1240	SAR11	34b42784973a37a0c72b7383a24a57ee	301631	5.53174489518	BACT	ER06	Eilat	34.97	29.53	5.0	41183497.0	gi|211594022|ref|NZ_CH724130.1| Candidatus Pelagibacter ubique HTCC1002 scf_1099314759170 genomic scaffold, whole genome shotgun sequence	1324008
1241	Cyanophage	96be44ae1056b4b10926847e9eb4acce	5	0.00254305218196	BACT	ER06	Eilat	34.97	29.53	5.0	41183497.0	gi|372217768|ref|NC_016658.1| Cyanophage NATL1A-7, complete genome	47741
1242	MGII_virus	63be4f1f9347ff68268e519c05affbbf	18	0.0081372556447	BACT	ER06	Eilat	34.97	29.53	5.0	41183497.0	contig__154676 Group B? Split DNA pol  Candidate tRNA Predictions in BED format:	53712
1243	MGII	082ebca091d9b65cc9324332993a777a	26	0.00800173441581	BACT	ER06	Eilat	34.97	29.53	5.0	41183497.0	Eury_contig__182440	78898
1244	Cyanophage	2af8aea700d4534ade0ffe6b9c7e6e00	0	0.0	BACT	ER06	Eilat	34.97	29.53	5.0	41183497.0	gi|356870794|ref|NC_016164.1| Synechococcus phage S-CBS1, complete genome	30332
1245	Euryarchaeota	ff8910ff99a4b250d5f3019ac143b1bd	0	0.0	BACT	ER06	Eilat	34.97	29.53	5.0	41183497.0	gi|932822990|dbj|BBBE01000019.1| Thermococcus peptonophilus JCM 9653 DNA, contig: JCM9653.contig00019, whole genome shotgun sequence	17575
1246	MGII	67db24533894a8e101cfb4897967df79	5	0.00486059148927	BACT	ER06	Eilat	34.97	29.53	5.0	41183497.0	contig__155937	24978
1247	MGII_virus	954166d7cce519dc8f98283b0288d990	2	0.000464794671741	BACT	ER06	Eilat	34.97	29.53	5.0	41183497.0	contig__155688	104483
1248	MGII	3ebe5a78b626ed68771cc76a2e9bcff5	1	0.0006629961458	BACT	ER06	Eilat	34.97	29.53	5.0	41183497.0	gi|663530238|gb|KF901159.1| Uncultured marine group II/III euryarchaeote KM3_88_H06 genomic sequence	36624
1249	Synechococcus	f1eb2c1bca17fba504a38cb916f5c892	5530701	60.0914737721	BACT	ER06	Eilat	34.97	29.53	5.0	41183497.0	gi|78183584|ref|NC_007513.1| Synechococcus sp. CC9902, complete genome	2234828
1250	Cyanophage	376803a97948d742149e460c5f9f1169	269	0.0346269061293	BACT	ER06	Eilat	34.97	29.53	5.0	41183497.0	gi|966198239|ref|NC_028663.1| Cyanophage P-TIM40, complete genome	188632
1251	MGII	a8b6137ae2453c67945e42dd2d56dd0c	2360	0.529117718891	BACT	ER06	Eilat	34.97	29.53	5.0	41183497.0	contig__158556	108302
1252	Synechococcus	1dd8c9b56486d604b5dde7f9e4b6bbd9	2128070	23.2246650727	BACT	ER06	Eilat	34.97	29.53	5.0	41183497.0	gi|148241099|ref|NC_009482.1| Synechococcus sp. RCC307 genomic DNA sequence	2224914
1253	Euryarchaeota	7256396477ada3c26f22096fa46a25df	0	0.0	BACT	ER06	Eilat	34.97	29.53	5.0	41183497.0	gi|932823001|dbj|BBBE01000008.1| Thermococcus peptonophilus JCM 9653 DNA, contig: JCM9653.contig00008, whole genome shotgun sequence	83999
1254	MGII_virus	68b78412a7f11f18f4a50f5605957f04	0	0.0	BACT	ER06	Eilat	34.97	29.53	5.0	41183497.0	contig__172037	61133
1255	Cyanophage	f6e8a24f0f899dd4a20049b6d84d96db	9	0.00576303105469	BACT	ER06	Eilat	34.97	29.53	5.0	41183497.0	SAMEA2620014_177 /station=TARA_038 /depth=5 /filter=0-0.22	37920
1256	MGII_virus	533ef7cb50513d7f06eb2ddb93ff3423	0	0.0	BACT	ER06	Eilat	34.97	29.53	5.0	41183497.0	SAMEA2621173_6	102476
1257	Prochlorococcus	3a7029d4297604cd7c5288ec6bc85724	540895	7.9215075251	BACT	ER06	Eilat	34.97	29.53	5.0	41183497.0	gi|33860560|ref|NC_005072.1| Prochlorococcus marinus MED4 complete genome	1657990
1258	SAR116	6b845873e123dcf4ccf8c652576d09b1	1	0.000170145054297	BACT	ER06	Eilat	34.97	29.53	5.0	41183497.0	NZ_AFXB01000008.1 SAR116 cluster alpha proteobacterium HIMB100 contig8, whole genome shotgun sequence	142711
1259	SAR116	0dafb4aa9e8b1bb83a0b200d446ec278	1803129	37.501652737	BACT	ER06	Eilat	34.97	29.53	5.0	41183497.0	NZ_AFXB01000010.1 SAR116 cluster alpha proteobacterium HIMB100 contig10, whole genome shotgun sequence	1167490
1260	Cyanophage	a04b70aebc69aea82b0cd695cda86b35	4	0.00771455785346	BACT	ER06	Eilat	34.97	29.53	5.0	41183497.0	SAMEA2620894_1263 /station=TARA_065 /depth=30 /filter=0.1-0.22	12590
1261	MGII_virus	c85469d5670f460cf1d2794478ed34b4	8	0.0019034292311	BACT	ER06	Eilat	34.97	29.53	5.0	41183497.0	contig__154680	102054
1262	Euryarchaeota	c81b033ad27709a0c24d1638c2b6b297	0	0.0	BACT	ER06	Eilat	34.97	29.53	5.0	41183497.0	gi|932822969|dbj|BBBE01000040.1| Thermococcus peptonophilus JCM 9653 DNA, contig: JCM9653.contig00040, whole genome shotgun sequence	681
1263	MGII	b21a5bfca1812440d510ffc3e276ebed	78	0.0209268377731	BACT	ER06	Eilat	34.97	29.53	5.0	41183497.0	contig__157643	90504
1264	Uncultured_phage	f0486fcdb1a26658929548dc282955d6	7	0.00255411125663	BACT	ER06	Eilat	34.97	29.53	5.0	41183497.0	contig__152381_phage	66548
1265	SAR11_Phage	d5f367ab54b642e92d56052f007ee5cd	43	0.00708907652075	BACT	ER06	Eilat	34.97	29.53	5.0	41183497.0	gi|460042436|ref|NC_020484.1| Pelagibacter phage HTVC008M, complete genome	147284
1266	MGII	258cd229425a35ad39eef1e707d00fab	52256	12.6733696166	BACT	ER06	Eilat	34.97	29.53	5.0	41183497.0	contig__344836	100120
1267	MGII_virus	a4337bdf71da69dc3ef2f03e1f2f937f	0	0.0	BACT	ER06	Eilat	34.97	29.53	5.0	41183497.0	SAMEA2621085_65	102641
1268	MGII	a79a89db0349892cbe51525c92cbd0bb	52908	6.95355068769	BACT	ER06	Eilat	34.97	29.53	5.0	41183497.0	contig__156040	184753
1269	Cyanophage	dffc692e00cfa653e11cf72b29b5dd32	41	0.0220370197582	BACT	ER06	Eilat	34.97	29.53	5.0	41183497.0	gi|388483859|ref|NC_006882.2| Prochlorococcus phage P-SSP7, complete genome	45176
1270	MGII_virus	466fbeb45467972549dd4cc22276a97e	0	0.0	BACT	ER06	Eilat	34.97	29.53	5.0	41183497.0	SAMEA2620879_23	93879
1271	MGII_virus	301d83db1d76369d2b53d4acf18f1e46	0	0.0	BACT	ER06	Eilat	34.97	29.53	5.0	41183497.0	SAMEA2621151_104	92290
1272	Roseobacter_phage	0d65beade4848d49021c8145f4544090	0	0.0	BACT	ER06	Eilat	34.97	29.53	5.0	41183497.0	gi|9964607|ref|NC_002519.1| Roseobacter phage SIO1, complete genome	39898
1273	Euryarchaeota	51bac63bf5988ce37fdf1c5d8ce7634f	241	0.00185889365625	BACT	ER06	Eilat	34.97	29.53	5.0	41183497.0	gi|385802382|ref|NC_017459.1| Haloquadratum walsbyi C23 complete genome	3148033
1274	Cyanophage	25ede89c915b210d655d6c7a5d362db6	1883	0.181149036251	BACT	ER06	Eilat	34.97	29.53	5.0	41183497.0	gi|312281379|ref|NC_006883.2| Prochlorococcus phage P-SSM2, complete genome	252401
1275	MGII_virus	36a41241ea79db520cbdeca650a294c1	39	0.0121381399299	BACT	ER06	Eilat	34.97	29.53	5.0	41183497.0	contig__157565	78017
1276	Crenarchaeota	10bec8571527712ce29ca5fa18e2414f	3477	0.0645911456009	BACT	ER06	Eilat	34.97	29.53	5.0	41183497.0	gi|756979970|ref|NZ_KI911318.1| Desulfurococcus amylolyticus Z-533 genomic scaffold scaffold1, whole genome shotgun sequence	1307099
1277	MGII	3495d2881ab44b4bf0169752d3620be3	6231	1.29246440286	BACT	ER06	Eilat	34.97	29.53	5.0	41183497.0	contig__175248	117062
1278	MGII	f2bdb09f7befeea6945c389b339735f0	4	0.00328695669482	BACT	ER06	Eilat	34.97	29.53	5.0	41183497.0	contig__400168	29549
1279	MGII_virus	1d0c8edc90633df0840edcb1970241b8	0	0.0	BACT	ER06	Eilat	34.97	29.53	5.0	41183497.0	SAMEA2619923_17	102781
1280	Cyanophage	f6a091806a6079ca9234537b2177b76d	0	0.0	BACT	ER06	Eilat	34.97	29.53	5.0	41183497.0	SAMEA2622799_4583 /station=TARA_124 /depth=120 /filter=0.1-0.22	10242
